,"(-100.2738805, 25.6431545)","(-100.2972559, 25.6212056)","(-100.2135627, 25.6873528)","(-100.2677014, 25.7972103)","(-100.2663074, 25.7825992)","(-100.0867751, 25.6721379)","(-100.3527544, 25.6481318)","(-100.1455167, 25.6070796)","(-100.243558, 25.6848754)","(-100.1538596, 25.7041968)","(-100.2329623, 25.6544994)","(-100.2914885, 25.6250818)","(-100.3109639, 25.7798596)","(-100.2840174, 25.6593413)","(-100.1470955, 25.7621307)","(-100.3336607, 25.7218566)","(-100.2367337, 25.6809683)","(-100.2481743, 25.7687448)","(-100.1323843, 25.7587975)","(-100.3526279, 25.6593898)","(-100.2257528, 25.710128)","(-100.3071791, 25.7921829)","(-100.225344, 25.7026355)","(-100.3624412, 25.6718201)","(-100.2295433, 25.7919045)","(-100.2177706, 25.7439285)","(-100.1869256, 25.6700507)","(-100.2817756, 25.7795061)","(-100.2665035, 25.5934053)","(-100.2293899, 25.7100776)","(-100.1032789, 25.6670487)","(-100.4075137, 25.6576189)","(-100.290049, 25.7037607)","(-100.0805375, 25.6545123)","(-100.2900965, 25.6543542)","(-100.2524947, 25.7599683)","(-100.4190115, 25.7476986)","(-100.2460245, 25.8232824)","(-100.3631344, 25.6762682)","(-100.3571731, 25.7297131)","(-100.3968376, 25.7262812)","(-100.3230916, 25.7968442)","(-100.3248253, 25.6457191)","(-100.3458251, 25.6663347)","(-100.3024736, 25.7584173)","(-100.088156, 25.6755832)","(-100.3352524, 25.7767223)","(-100.1913872, 25.7447943)","(-100.2929768, 25.7246023)","(-100.1459256, 25.6472258)"
"(-100.25735686, 25.81031806)",23062.351535756683,25430.937604450235,20617.045993156094,7778.916773620204,6588.501211158555,39894.44073234459,23479.00635814862,35209.73180252298,19005.28551130328,22983.610611910306,23603.621888153648,25316.53319418227,8723.086014798795,20959.816767044245,20936.3115603481,14276.994156433131,20023.494983530363,9595.38551321947,22725.546701963664,22227.00821483244,18014.517102254325,7250.161011886491,18538.337573794364,21817.491067728217,10597.14150108605,14131.013369845796,24029.799745332224,5860.308980774007,29100.432961122362,18494.847338373154,38587.61719323383,26898.130782499342,16006.06833284917,37506.169669250805,21695.872491921942,9791.72438277401,23173.48053785251,7337.233218633263,21008.220801769956,16418.46368795747,21072.89466383554,9135.50969946887,24918.17428991107,21378.365642892353,9285.439352898571,40307.68948784058,12175.27886349048,16780.3843827237,12860.512156389597,29773.796077438317
"(-100.15241297, 25.60373056)",19202.601657943564,22966.640423152578,14494.028616211037,29975.89230179422,28359.876453245633,12360.207734202795,27328.313470800324,1167.1515144209552,16780.39451465613,22619.454849034108,13415.931012963214,22048.46607235303,30903.49170516371,18673.158946531727,29088.33366223392,27086.29373503132,15753.269678087825,26280.418348352865,29343.415417772063,26076.315327484146,17821.652764953,31682.629918340106,17147.127275399118,26492.272690116028,28766.98166183304,22070.88317623373,11208.507539758188,29761.804038938237,24344.51592290456,18295.944037805228,11192.251067997666,32149.212782853567,22632.293011498394,9947.063627098789,19789.01070470413,25258.978492480186,37563.844583174774,36114.73616672379,26710.969348493047,29666.091972235223,32430.033318274585,32865.3000359366,24303.817158978538,24783.110665540167,27500.627085700507,12773.45648969878,32056.92491659368,22622.385192639747,24522.73840215518,7394.205107442527
"(-100.22778508, 25.68944981)",8714.011106359685,12478.049871568697,1626.3935726020243,15456.257482273279,13840.24163372469,21058.769178212733,15734.07410136216,16374.060248391124,2061.324910175218,9589.47321982183,4336.822399881602,11559.87552076915,15559.318883494394,7838.478241036084,15045.607831033369,13652.091675113857,1688.6425348292692,11760.783528831922,15536.900032079206,14482.07595804598,3082.8736612195617,16338.45709667079,1870.1547742105479,14886.380795603052,14247.346842312096,7551.2483567127865,5194.128191200363,15242.169219417296,13855.925371320678,3280.995254434726,19751.945639101967,20460.739799085728,7750.300940320561,18670.498115118942,8936.941734240107,10739.343672959243,24499.410294918896,21595.101347202846,14570.82981835634,16301.363382632424,19465.246942778194,17521.12721426728,13259.840188179684,13188.871296102001,12156.454264031194,21472.01793370872,16712.752094924363,8366.476656060286,9178.565580485865,10938.124523306455
"(-100.39140844, 25.84405888)",30461.753672098326,32420.31739941084,29948.952431451857,19719.58797861025,18529.172416148598,49344.77980148593,29275.646274289356,44176.9639865956,27116.56394681773,34086.09522040501,31714.9003236681,32305.912989142875,13796.28102522229,28359.21890338589,34113.085765117845,20634.05761654333,28134.773419044814,21306.0612060219,35175.531527575156,28023.64813097318,28197.15203942892,13361.872081421689,27444.348931378598,27614.130983868952,22537.812706076093,25233.497978340503,33480.138814473554,16854.894407533113,36495.51248117168,27633.690356287956,48037.95626237516,31609.555523569154,23835.61630872146,46956.508738392135,29061.20062409636,20935.495197131004,18933.64719263785,26451.900405902412,26509.955822528857,19879.237132325423,20879.890983893,11876.596352996468,31104.642203154042,27735.429103002552,16810.36461174676,49758.02855698191,12633.126124422406,27882.868991218405,20753.79763601234,39224.13514657965
"(-100.2650067, 25.66676875)",3746.031747100981,7521.750740730922,6556.049990504708,16565.1944037236,14929.263444701002,23488.09247600844,11154.131407154813,17209.05981340913,3597.4818769063486,14305.183526365121,4746.996150481635,6912.113061540215,15689.929998759055,2583.723210683094,19716.176398324304,10875.67383130372,3892.2820806861373,13489.124885067326,20207.468599370142,9902.133263838632,7753.442228510497,16469.068211935453,6585.865080753839,10318.090626470514,16715.189182851464,12221.816924003722,8880.9833775246,15620.860124423627,9784.11317246666,7507.939122428009,22181.268936897675,15975.030719208055,6177.90825020882,21099.821412914647,3699.5749688554984,12452.430212577168,21353.224679447172,24062.943687742216,10536.787284847536,13455.472068507623,16219.413414546983,17651.73832953194,8214.381423129904,8608.928601894653,12287.065379295855,23901.34123150443,16843.363210189025,13037.04522335122,8184.767336177051,13295.067626718263
"(-100.29253984, 25.7111949)",8816.714962647135,11185.301031340687,9592.113074406878,11489.55319470059,9853.622235677993,28987.94044444095,12030.465526886048,23820.124629550617,6759.72458977275,14806.8280199449,11358.060966623121,11070.896621072721,9655.724293962216,6714.180193934695,18412.652594247375,5652.096934748399,7777.934061999835,8779.564304979345,19267.110902072956,10778.467383569869,7840.312682383942,10434.862507138612,7087.509574333619,10368.950236465644,12419.691092991377,9401.238858429944,13123.299457428579,9587.983332186614,14854.796388012814,7276.850999242976,27681.116905330182,15449.589951236772,1432.940944366714,26599.669381347154,7450.235918812394,7742.869632489187,17242.4088526489,19686.77323131429,9559.679970507386,8275.533676361105,12357.229754265016,11546.52551157892,10757.245348134862,9559.018433181545,6252.859674499016,29401.189199936933,10709.585043751986,12096.687526054035,1915.1641087735095,18867.29578953467
"(-100.3085324, 25.68093375)",6252.12381542609,7825.936884065437,10303.538134862292,15069.881600951554,13433.950641928957,28121.336850726315,7954.3755882113055,21842.304188127004,7344.970021263933,17321.270464441368,9380.240525199508,7711.5324737974715,12111.486999417702,4149.5890467136505,21742.705945607082,5783.209741141738,7639.770225043721,12359.892711230308,22597.164253432664,6702.377444895125,10705.510694604465,13190.026697141797,9601.952018830085,6811.101086754386,16000.019499242342,12731.29220978965,12976.865839880185,13336.331873523195,11885.806050249657,10310.743485087633,26814.513311615552,11891.740801525515,3584.4545869436147,25733.065787632524,4451.494193174334,11323.19803874015,16127.547061871648,23267.101637565254,6001.830820796128,8363.00797834564,10993.735796971461,13686.41273323359,6800.6399082284015,5409.1727829511465,9581.623555399785,28534.585606222303,12849.472265406654,15426.740877413742,5663.51265011009,17928.312001436138
"(-100.33584506, 25.65609159)",8026.087760734515,6451.03832885824,16432.40460117546,22323.908357473083,20687.977398450486,32827.90280873592,2837.166655342694,26548.870146136604,13473.836487577104,23672.320961554367,14086.806483209108,6336.633918590274,17820.15077336714,7675.547269521237,29019.29536153127,9982.304998088217,13768.636691356893,20408.917561000184,29510.587562577108,2298.0130733002734,17056.561191717465,19018.47314464377,15953.002515943084,4116.436974716323,23971.791874128474,20652.680818925546,18836.09200358237,19483.480263399426,11256.253446610046,16811.058085634977,31521.07926962515,8344.484778113001,11515.932702405256,30439.63174564212,6906.2492170694795,19372.222888510027,16697.04619662956,30866.99642183359,4703.544453354667,10262.435777093579,11563.234931729372,19395.076507183025,2165.559324360702,3165.599282286779,15469.905670416461,33241.1515642319,18558.13603935609,22340.164186558188,13255.335758536494,22634.877959445737
"(-100.29474588, 25.71355406)",9170.547982873795,11539.134051567347,10187.390887377242,11062.265996321361,9426.335037298764,29583.21825741131,11922.748180911025,24415.40244252098,7355.002402743113,15402.105832915264,11953.338779593485,11424.729641299382,9227.288743874276,7068.013214161356,19007.93040721774,5487.098065076677,8373.211874970199,8961.000024457997,19862.38871504332,10670.750037594844,8435.590495354305,10006.426957050673,7682.787387303982,10261.232890490619,12584.263280492283,9996.516671400306,13718.57727039894,9159.547782098674,15208.629408239474,7872.128812213339,28276.394718300548,15341.872605261748,2028.218757337077,27194.94719431752,7804.068939039054,7924.30535196784,17134.691506673877,19851.345418815195,9451.962624532362,8110.534806689383,12249.512408289991,11153.924919380732,11111.078368361523,9572.814473997074,5824.424124411076,29996.4670129073,10316.984451553797,12691.965339024398,1486.72855868557,19462.573602505032
"(-100.2584233, 25.67406172)",4835.023619504241,8610.742613134182,5425.736332894449,15837.877760510306,14201.94680148771,22690.01423822768,11986.885459191823,17153.20522096317,2467.1682192960893,13161.45036828157,4691.141558035672,8001.104933943475,15179.277398877646,3672.715083086353,18617.58497949311,10961.487874678774,2761.968423075878,12707.235136354222,19108.877180538948,10734.887315875643,6654.850809679302,15958.415612054043,5442.131922670288,11150.844678507523,15933.299434138362,11123.225505172526,8054.432433230034,14893.543481210334,10522.642543174592,6424.595974615203,21383.190699116916,16807.784771245064,6032.690913594733,20301.743175133888,4788.566841258757,11670.540463864065,21471.940241567503,23281.053939029112,11328.62228240379,13541.286111882677,16437.7768894268,17141.08572965053,9303.373295533163,9441.682653931664,11776.412779414446,23103.262993723667,16332.710610307617,11938.453804520026,8039.549999562964,12496.989388937502
"(-100.11750062, 25.64714984)",19015.497473685977,22779.53623889499,12784.980893559648,28266.844579142835,26650.828730594247,7361.411771781849,27141.209286542737,6790.303855488734,15585.0207569759,20910.407126382717,13228.826828705627,21861.361888095442,29677.55086758104,18486.05476227414,27379.28593958253,26755.14169825542,14557.895920407593,24571.370625701475,27634.367695120673,25889.21114322656,16112.605042301613,30456.68908075744,15438.079552747728,26305.16850585844,27057.93393918165,20361.835453582342,9478.428639088595,28052.75631628685,24157.41173864697,16586.896315153837,6054.5882326710835,31962.10859859598,21826.344737171377,4973.140708688055,19601.906520446544,23549.930769828796,37265.59406514415,34405.6884440724,26523.86516423546,29334.93993545932,32231.430713003447,31639.359198353926,24116.71297472095,24596.00648128258,26274.68624811784,7774.660527277835,30830.98407901101,20913.337469988357,23296.797564572513,3613.199987397363
"(-100.28351965, 25.69353801)",6778.19805354418,9852.35001326353,8588.949271627978,13146.445015111112,11510.514056088516,26834.08706149783,11491.357873605,21173.898488967952,5630.381158029618,14297.729795440424,8711.834826040455,9394.431598436962,12271.180610146568,4675.66328483174,19046.618932116588,7499.509162697032,5925.181361809407,10436.456125389866,19579.889586380516,10239.359730288821,7331.214457879465,13050.318823322965,6578.411349829143,9829.842583184596,14076.5829134019,10196.234717447203,11262.276976645871,12202.11073581114,12816.279478909857,6767.7527747385,25527.263522387067,14910.482297955725,1867.2296234420753,24445.81599840404,5586.7271112977705,9399.76145289971,18314.908093641137,21343.665051724813,9020.572317226339,10300.285333772435,13429.728995257254,14232.988940919453,9424.294330057706,8985.80928485808,8868.315990683368,27247.33581699382,13424.613821576539,12409.466210361596,4766.0179475645655,16641.062212207653
"(-100.19891878, 25.64509519)",10829.039586448023,14593.078351657037,6247.708209416153,21729.57189499934,20113.55604645075,16354.82344162345,18954.751399304783,9005.468519951823,8406.83244316059,14373.134442239223,5042.368941467672,13674.904000857488,22529.92963366817,10299.596875036186,20842.013255439033,18712.73166353578,7379.707606592284,18034.097941557982,21097.095010977177,17702.753255988602,9575.332358158117,23309.067846844566,8900.806868604233,18118.710618620484,20520.661255038154,13824.562769438846,3372.3950796307845,21515.483632143354,15970.953851409016,10049.623631010343,15047.999902512685,23775.650711358026,14258.730940002853,13966.552378529657,11415.448633208589,17012.658085685303,29190.28251167923,27868.415759928906,18337.407276997506,21292.529900739682,24056.47124677904,24491.737964441054,15930.255087482996,16409.548594044623,19127.065014204967,16768.072197119436,23683.362845098138,14376.064785844865,16149.176330659639,6161.798592333271
"(-100.23990001, 25.70209776)",9431.837490425118,13195.876255634132,4269.43312209541,13757.431135601251,12130.642911743551,23611.105636915574,15625.48181651156,18926.396707093965,2599.0849267417384,9275.907647582208,6764.307524870785,12277.701904834583,13107.973509133488,8035.535466854219,14546.330931054788,11226.581266658812,3617.2943989688233,10150.577307655109,15037.623132100625,14373.483673195378,2309.3923100212487,13887.111722309884,1556.5892019709254,14777.78851075245,13376.641605439247,7051.971456734206,7746.464649903205,12822.239591466176,14573.751755386113,1745.9306268802834,22304.28209780481,20032.705193898433,5488.537199709961,21222.834573821783,9043.490242876265,9113.88263516495,22270.36171263345,20724.39611033,14142.795213169045,13850.018008271518,17385.182614249567,15069.781839906373,13313.76053275433,13080.2790112514,9705.108889670288,24024.354392411562,14261.406720563458,7867.199756081704,6727.220206124959,13490.460982009296
"(-100.18955827, 25.68754889)",11969.323268780981,15733.362033989994,2636.896674021074,17774.085956873027,16158.070108324438,17703.407418995885,19166.946379872043,13685.210277976412,5713.07115100023,10417.64850411291,7081.34625420043,14815.187683190446,19436.61432984236,11124.826273151653,16886.52731731272,17465.519611436514,4974.990566944838,14078.612003431668,17141.609072850864,17914.94823655586,5619.846420031805,20215.752543018756,4984.133044898519,18330.905599187743,16565.175316911842,9869.076831312534,2174.878853060595,17559.99769401704,17111.237533741973,6100.176656150633,16396.58387988512,23937.301482492076,11720.448704868633,15315.136355902092,12240.678031324058,13057.17214755899,27975.971978325244,23912.929821802594,18047.39150176269,20045.317848640418,22941.808626184542,21398.422660615244,16676.73047021145,16621.743574611883,16033.749710379157,18116.656174491873,20590.047541272328,10420.57884771855,13055.861026833829,7896.79284810329
"(-100.18797154, 25.7773701)",19477.775997853216,23238.55113680325,11573.261778015032,11301.058700478514,11556.317351393014,30850.656517203533,24689.241681802254,26165.947587381925,12499.639351212762,10533.400905171859,15311.503292375837,22323.64041226268,16022.332945375505,18096.722245300705,5623.384056272416,17831.364401688395,12611.755496118772,8980.558680359758,7412.619197887981,23437.243538486073,8970.732887113265,15882.92450010272,9494.553358653304,23027.72639138185,7600.9234189056115,5875.032996716589,14986.015530191164,13062.026460786508,24619.69026281421,9451.063123232094,29543.83297809277,28108.36610615298,13360.316182170518,28462.385454109743,19104.677021322754,8417.26073270051,28996.081058838055,11397.725589232296,22218.456125423592,20278.790791289008,24933.221767167084,17949.726166289434,22810.495453597425,22183.69309305533,13793.652841443965,31263.90527269952,18215.282918549678,4914.115922693553,13574.879022882153,20730.011862297255
"(-100.24960134, 25.76500198)",16087.731440125226,18456.317508818778,11567.384607374286,4874.164537583533,3274.0805416745616,30844.77934656279,19699.06982062262,26160.07041674118,10900.485272577469,13560.763904201305,15305.626121735091,18341.913098550813,8017.1592550551995,13985.196671412787,13587.754448914133,10621.693104869488,11918.694744804554,462.85859577261476,14650.200211371444,18447.071677306438,8964.855716472519,7877.750809782415,9488.67618801256,18037.55453020221,4329.061643606787,4708.166662136792,14980.13835955042,5056.852770466202,22125.812865490905,9445.185952591348,29537.955807452025,23118.19424497334,8703.957421844805,28456.508283468997,14721.252396290483,688.0380448605567,21602.084177230565,11596.1437819297,17228.284264243954,12884.793909681517,17539.224885559594,9944.552475969129,18028.261825612954,17273.82322443688,6225.2333153664595,31258.028102058775,10413.629770676624,7357.537675014697,7373.480506389591,20724.13469165651
"(-100.40011287, 25.73354331)",18002.660044562752,18006.05292023788,21622.878116235963,20206.04674556247,18570.115786539875,39868.015906105815,11891.577986875658,33600.481664520055,18664.310002637605,27324.648287369462,21138.41800159256,17891.648509969913,15321.087983579117,15907.766523106702,30518.559688775935,7877.5735954082675,18959.110206417394,18651.619441410123,31581.005451233243,10639.579843559477,20358.132949808503,16747.04796685287,19605.329841758183,10145.02560802358,21946.63345558763,21507.1459529585,24296.205821253858,17212.05508560853,22811.268037989685,19794.671266667538,38561.19236699505,13378.567677670972,12756.809389385831,37479.74484301202,15827.043799954314,17614.924768919966,4440.74196840628,28595.571244042694,8278.967976630676,5562.366518472881,1285.9319128753643,15801.761378203326,13720.57391574034,10352.425413566129,13198.480492625562,40281.2646616018,16059.07324956807,24288.342914876495,12553.2756660947,29674.991056815637
"(-100.08140162, 25.65341049)",23400.45408498325,27164.492850192262,17097.55731047302,32579.420996056204,30963.405147507616,2843.89962477614,31526.16589784001,8983.822505079304,19969.977368273172,25222.98354329609,17613.7834400029,26246.318499392713,33990.12728449441,22871.01137357141,31691.8623564959,31140.09830955269,18942.852531704866,28883.947042614847,31946.944112034045,30274.16775452383,20425.181459214986,34769.26549767081,19750.6559696611,30690.12511715571,31370.510356095023,24674.41187049571,13863.385250385865,32365.332733200223,28542.36834994424,20899.47273206721,3319.0723774832604,36347.065209893255,26181.109341320578,398.29881617937343,23986.863131743816,27862.50718674217,41650.55067644142,38718.26486098577,30908.82177553273,33719.896546756594,36616.38732430072,35951.9356152673,28501.66958601822,28980.963092579852,30587.262665031212,3257.148380272126,35143.56049592439,25225.91388690173,27609.37398148588,8043.48266027722
"(-100.12663652, 25.7816123)",767411.7005938118,771175.7393590207,759030.2773856532,759797.3048106333,760009.0194163524,778307.6721248417,773141.9437467617,773622.9631950201,760433.5639471713,755155.5346457367,763245.4278883344,770257.5650082212,764475.0350103349,766030.6468412592,746227.3369844632,766284.0664666478,760545.6800920774,757433.2607453192,748016.5721260788,771889.9456034455,756904.6574830718,764335.6265650621,757428.4779546119,771480.4284563413,756097.1695290605,753886.957525989,762443.0311378293,761514.7285257459,772553.6148587727,757384.9877191907,777000.8485857309,776561.0681711123,761813.0182471299,775919.4010617479,767038.6016172813,756869.9627976599,777448.7831237975,759893.9716993872,770671.158190383,768731.4928562484,773385.9238321264,766402.4282312489,771263.1975185568,770636.3951580147,762246.3549064033,778720.9208803377,766667.984983509,751556.6558296784,762027.5810878415,768187.0274699354
"(-100.34263895, 25.71428588)",11789.252588164822,13527.155030978425,15269.27998107688,13996.512210614233,12360.581251591637,33514.41777094673,7950.287775914834,27379.432960865735,12310.71186747852,20835.27015800364,14917.369297938241,13412.75062071046,9380.625088859044,9686.717819452382,24044.50232398246,1539.5520138057316,12605.512071258308,12361.887661405233,25106.94808643977,6698.289632598655,13868.754820442684,10578.947460135672,13115.951712392362,6288.77248549443,15656.90167558274,15033.088588165028,17942.607686094772,11043.954578891331,17602.350112739266,13305.293137301718,32207.594231835967,11369.412200265559,6267.431260020011,31126.14670785294,10168.038255663943,11325.192988915076,11247.492216305769,22427.470737325497,5479.502219536172,2905.7760107449776,6598.311568567104,10955.550822674932,9779.283704779518,6411.1352026053055,7030.379985908366,33927.66652644272,10118.610354847997,17814.285550083023,6050.283535979636,23321.392921656556
"(-100.2943304, 25.68598133)",5498.431922335177,8028.907807483698,8787.531385643539,13859.726580458957,12223.79562143636,27032.66917551339,9839.813558641661,21088.61229503609,5828.963272045178,15782.008439793148,8626.548632108595,7914.503397215733,12530.132838490781,3395.8971536227377,20404.914684480507,6640.6400176760535,6123.763475824967,11149.737690737713,21259.372992306086,8587.815415325482,9111.05064766281,13387.706449507257,8062.689994181866,8247.234142085397,14789.864478749745,11393.500948663073,11460.859090661432,12540.827274555259,11536.513347700855,8547.588964521845,25725.845636402628,13327.873856856526,2256.7528321427853,24644.3981124196,4293.842694955404,10113.043018247554,17151.09238456478,22056.94661707266,7437.96387612714,9220.438254879957,12265.913286180898,14105.058572306669,7600.852124277873,7294.610753381502,9205.70361686766,27445.91793100938,13268.118104479734,14088.949616287166,4868.008051142154,16839.644326223213
"(-100.3711286, 25.70593769)",13752.817141775695,13756.210017450821,17373.035213448904,17144.509711964198,15508.578752941601,35618.173003318756,7641.735084088599,29350.638761733,14414.467099850544,23186.66035180264,16888.5750988055,13641.805607182856,12483.74883863176,11657.923620319643,26884.763861826174,4577.338770307455,14709.267303630333,15509.885162755198,27739.222169651755,6389.736940772419,16220.145014241678,13726.944961485637,15467.341906191356,5913.5211828744905,18804.899176932704,17873.350126008743,20046.3629184668,14191.952080241295,18561.425135202626,15656.683331100714,34311.34946420799,9147.063252521883,8618.821453819006,33229.90194022497,11577.200897167255,14473.19049026504,8679.530541517477,25575.46823867546,4047.4635514815855,3472.109982781526,3545.7192766172893,14058.674572447648,9470.731012953283,6102.582510779071,10178.37748725833,36031.421758814744,13221.734104620713,20568.798793632835,9198.281037329602,25425.14815402858
"(-100.38521194, 25.76015732)",18983.972570532875,20298.737981263355,21828.407019463044,18455.560608428994,16819.629649406397,40709.13775331479,14184.263047901131,34574.15294323379,18996.018534828916,27043.121965001068,22112.089280306296,20184.33357099539,13433.486390302016,16881.437801820437,28768.073551642457,7257.848865189094,19800.23205362636,16901.133304276646,29830.51931409977,12932.264904584952,20076.60662744011,13334.093736133294,19323.803519389785,12522.747757480727,20196.147318454154,19756.659815825024,25137.327668462825,15461.568948475051,24797.07009510732,19513.144944299143,39402.31421420402,16230.180035789748,13092.569831146602,38320.866690220995,17362.758238032,15864.438631786488,5225.305342110684,26845.085106909217,11130.580334749451,4883.689936414032,5059.3854405389575,11829.206661604088,16013.258976765816,12645.110474591604,11447.994355492086,41122.38650881077,12219.173018174262,22537.856777743018,11485.189253586135,30516.11290402461
"(-100.19303587, 25.73714759)",15705.630908959716,19469.66967416873,7537.765188003866,12043.190520365113,10443.106524456141,26815.15992719237,21914.523506064546,22130.450997370757,8727.494262319262,6849.496371190255,11539.358203482336,18551.49532336918,14909.122118438632,14324.577156407207,7719.662894260759,16278.6033683344,8839.610407225271,7867.347853422885,8027.865193394573,20662.525362748365,5198.587798219764,14769.713673165847,5722.408269759803,20827.99846008319,10353.911166903059,3215.936446551342,10950.518940179998,11948.815633849636,20847.54517392071,5678.918034338593,25508.336388081603,25908.638174854317,11160.588250871859,24426.888864098575,15332.531932429254,7304.049905763638,27443.320025484063,16687.212121074466,20018.72819412493,18726.02975793501,23057.233665411462,16836.51533935256,19602.802222307317,19369.320700804386,12680.442014507093,27228.408682688354,17102.072091612805,1107.502770420906,12022.117989528158,16694.515272286088
"(-100.3353974, 25.68479498)",8991.951083444981,10215.58143619091,12901.530119425066,16543.757210756405,14907.82625173381,30861.164118745208,5670.4380336062995,24582.131456145897,9942.962005826706,19919.26244900414,12120.067793218399,10101.177025922945,12289.292618308144,6889.416314732542,24241.1092534816,4702.527779061542,10237.762209606495,14858.29601910483,25095.567561307183,4418.439890290119,13303.502679167239,13487.614989584774,12199.944003392859,4008.922743185895,18191.6407274118,15229.695517664171,15574.85782444296,13952.62210834043,14583.009405644769,12809.146792962154,29554.34057963444,9089.562457957023,6082.857894818136,28472.893055651413,7223.860219881636,13821.601346614672,13325.368718303158,25336.138266774597,3199.652477227637,6415.149165718983,8191.55745340297,13864.218352124031,7499.433962470983,3725.5217789073245,9939.047515357466,31274.412874241192,13027.277884297097,17925.144185288264,7475.184611819816,20668.139269455027
